,0
0,1788005.4426300458
1,1086420.1390954368
2,681764.1873054772
3,448031.7467641366
4,312695.6597727913
5,234010.2026486703
6,187946.93216117844
7,160675.1790403081
8,144233.9467882614
9,134040.72953800534
10,127457.62952367854
11,122966.03837038158
12,119691.59745262249
13,117130.77297685118
14,114993.47709970016
15,113112.48318863827
16,111391.28666623366
17,109774.09448585426
18,108228.55147640433
19,106735.7978160819
20,105284.74618237144
21,103868.78767850503
22,102483.89572466402
23,101127.53459604068
24,99798.03110396219
25,98494.21285621182
26,97215.19995766698
27,95960.2850303855
28,94728.86407063038
29,93520.39656849866
30,92334.3824722943
31,91170.34885010202
32,90027.84213452252
33,88906.42358256466
34,87805.66658767892
35,86725.15505937125
36,85664.48241878858
37,84623.25095030385
38,83601.0713594384
39,82597.56245094804
40,81612.35087744547
41,80645.07092996423
42,79695.364353981
43,78762.88018138053
44,77847.27457285933
45,76948.21066757599
46,76065.35843818497
47,75198.3945501561
48,74347.00222472506
49,73510.87110507344
50,72689.69712548464
51,71883.18238330631
52,71091.03501360037
53,70312.96906639003
54,69548.70438642954
55,68797.9664954349
56,68060.48647671739
57,67336.00086216757
58,66624.25152154034
59,65924.98555399152
60,65237.955181820784
61,64562.91764637533
62,63899.635106069465
63,63247.87453647775
64,62607.40763245909
65,61978.01071227045
66,61359.464623629705
67,60751.55465168818
68,60154.070428873776
69,59566.805846566924
70,58989.55896857178
71,58422.13194634649
72,57864.33093595651
73,57315.96601671622
74,56776.85111148417
75,56246.80390857866
76,55725.64578528039
77,55213.20173289045
78,54709.30028331119
79,54213.77343712007
80,53726.456593104915
81,53247.18847923229
82,52775.81108501834
83,52312.1695952749
84,51856.1123252021
85,51407.49065680032
86,50966.1589765748
87,50531.97461450661
88,50104.79778426388
89,49684.49152462866
90,49270.92164211405
91,48863.95665474825
92,48463.46773700053
93,48069.3286658276
94,47681.415767815895
95,47299.60786739868
96,46923.78623612565
97,46553.8345429636
98,46189.638805607516
99,45831.0873427811
100,45478.07072750703
101,45130.4817413269
102,44788.215329451974
103,44451.16855682517
104,44119.24056507644
105,43792.33253035295
106,43470.347622006426
107,43153.19096212028
108,42840.76958585916
109,42532.992402624855
110,42229.77015800122
111,41931.01539647293
112,41636.64242490205
113,41346.567276746595
114,41060.70767700684
115,40778.983007883704
116,40501.314275135424
117,40227.624075117805
118,39957.83656249472
119,39691.877418604316
120,39429.67382046896
121,39171.154410434356
122,38916.2492664262
123,38664.88987281099
124,38417.00909184957
125,38172.54113573034
126,37931.42153917114
127,37693.58713257826
128,37458.97601575026
129,37227.52753211703
130,36999.18224350185
131,36773.881905396694
132,36551.569442739914
133,36332.188926186245
134,36115.68554885907
135,35902.00560357536
136,35691.096460532965
137,35482.906545452235
138,35277.385318160814
139,35074.48325161469
140,34874.151811344906
141,34676.34343532222
142,34481.01151423104
143,34288.11037214409
144,34097.59524758998
145,33909.42227500538
146,33723.54846656435
147,33539.931694376566
148,33358.53067304779
149,33179.304942594346
150,33002.214851705045
151,32827.22154134327
152,32654.286928681973
153,32483.37369136562
154,32314.445252091617
155,32147.465763505126
156,31982.400093400964
157,31819.213810226018
158,31657.873168876442
159,31498.345096783352
160,31340.59718028132
161,31184.597651253836
162,31030.315374050184
163,30877.71983266813
164,30726.78111819703
165,30577.46991651616
166,30429.757496242994
167,30283.615696926292
168,30139.016917479206
169,29995.934104847332
170,29854.340742907072
171,29714.210841589524
172,29575.518926225348
173,29438.240027106196
174,29302.349669258147
175,29167.823862423025
176,29034.63909124314
177,28902.77230564562
178,28772.200911421907
179,28642.90276099886
180,28514.856144397178
181,28388.039780373652
182,28262.43280774327
183,28138.014776877724
184,28014.76564137656
185,27892.665749907563
186,27771.69583821284
187,27651.83702127751
188,27533.070785657164
189,27415.378981961476
190,27298.743817490427
191,27183.147849019948
192,27068.573975734413
193,26955.005432302412
194,26842.425782093396
195,26730.81891053193
196,26620.169018587178
197,26510.460616394317
198,26401.678517005832
199,26293.807830269463
200,26186.833956830706
201,26080.74258225707
202,25975.51967128153
203,25871.151462163154
204,25767.624461162122
205,25664.925437126847
206,25563.041416191343
207,25461.959676579943
208,25361.667743517748
209,25262.153384244386
210,25163.404603128976
211,25065.40963688437
212,24968.156949878525
213,24871.635229541153
214,24775.83338186351
215,24680.74052698981
216,24586.345994897867
217,24492.639321167666
218,24399.610242835755
219,24307.24869433384
220,24215.544803509838
221,24124.488887729676
222,24034.071450058298
223,23944.28317551819
224,23855.114927423863
225,23766.557743790745
226,23678.602833816934
227,23591.2415744365
228,23504.465506942615
229,23418.26633367928
230,23332.635914800343
231,23247.566265094007
232,23163.049550872118
233,23079.078086922345
