,0
0,1790402.990301399
1,7142225.17188696
2,2841003.430190489
3,278073.6247041381
4,3230017.1835727757
5,2139234.1501689106
6,35646.8156876371
7,1288378.2347700084
8,1383324.881496326
9,91673.90614948158
10,439189.1279234371
11,795146.6315860086
12,145831.38784208163
13,121349.29429170743
14,413382.7774198713
15,148698.75335096088
16,27064.073623218475
17,196041.50806328576
18,119520.2282232638
19,9893.192171715511
20,85058.81411123698
21,82063.40712298638
22,10913.08516048435
23,33694.27049201545
24,49744.70845373475
25,11888.975960549653
26,12082.561011208767
27,26881.456407058915
28,10146.47699314681
29,3870.877138381885
30,12870.040309179367
31,7149.864111108231
32,1141.5261541041327
33,5346.351827173359
34,4375.593784662719
35,438.0757311750474
36,1864.8714099854442
37,2436.8442247858347
38,375.1937365482605
39,550.8433272069685
40,1312.904110717226
41,438.46399259837045
42,206.69508910195196
43,739.6242427017761
44,461.57604778834127
45,187.1057855910933
46,459.0616006889788
47,417.2413819002098
48,213.19911939938567
49,308.2471873569943
50,330.52249389305774
51,206.5686530195979
52,212.73478097512609
53,237.1263731768331
54,172.7248715988963
55,148.8433721783934
56,162.8545374040723
57,135.42039154886317
58,110.79067077855528
59,117.28791227247905
60,109.69767601131817
61,93.76845844353458
62,96.79631149885435
63,97.7861851184704
64,90.05369092762808
65,91.42437612382994
66,94.38922630332524
67,91.23275454876436
68,91.1882131788836
69,92.91728686738047
70,91.11379504295259
71,89.5615914788639
72,89.10853086119722
73,86.93621207898852
74,84.07832246114658
75,81.76779093565226
76,78.81601100653772
77,75.16832079279378
78,71.80628041296488
79,68.36506058530574
80,64.51676056362567
81,60.87737115944182
82,57.402268585699886
83,53.80008901922952
84,50.393308748194606
85,47.21646845715901
86,44.08455508389417
87,41.13435346858839
88,38.39527249367328
89,35.771585407504354
90,33.3027513992138
91,30.999384346126828
92,28.821004388110687
93,26.7665281145007
94,24.835426428743858
95,23.015222449525886
96,21.294124144124808
97,19.66862253009997
98,18.137547742528607
99,16.690413113888898
100,15.324364425508563
101,14.040927214470178
102,12.833474389081497
103,11.700078956434067
104,10.641325288493507
105,9.653328418528194
106,8.73421861825233
107,7.882705251083455
108,7.0959980039730715
109,6.371647468824236
110,5.706830953485375
111,5.098860272411263
112,4.544669397788647
113,4.040673450063022
114,3.5840340584501913
115,3.171431227070218
116,2.7992431959536628
117,2.4646449961893024
118,2.1644987473532353
119,1.895619591211066
120,1.655447333162919
121,1.4413210649441712
122,1.2506880426208304
123,1.0814121202143034
124,0.9314071264648638
125,0.7987415296574658
126,0.6817337181677399
127,0.5788224554265585
128,0.48858196871462245
129,0.4097281748072502
130,0.3411092616301955
131,0.28166882743907296
132,0.23043300791187993
133,0.18654305391083198
134,0.1492013008058965
135,0.11766565167312415
136,0.09128431540053311
137,0.06944621660897782
138,0.05158559868929957
139,0.03720493422468152
140,0.025838422265950622
141,0.01706131928236601
142,0.010500326148282113
143,0.005810444732322451
144,0.0026837353555899113
145,0.0008512240002073179
146,6.977730039514629e-05
147,0.0001277017804801328
148,0.0008425113004283113
149,0.0020540100382366033
150,0.0036265541552445157
151,0.005445693607663615
152,0.007414578559839596
153,0.009453912057379082
154,0.01149901417118307
155,0.013497824463553354
156,0.015409765536428366
157,0.017203729465363637
158,0.018856819928097845
159,0.020353015275088204
160,0.021682014580495124
161,0.02283835997789052
162,0.02382034756808915
163,0.024629467716411974
164,0.02526977073905176
165,0.025747141348292868
166,0.026069067847508398
167,0.026244190736208373
168,0.02628188371183854
169,0.026192166587396315
170,0.025985396170239733
171,0.025672048225059946
172,0.02526267607443053
173,0.02476770951733434
174,0.024197348539932773
175,0.023561531824376425
176,0.02286981563424695
177,0.022131324655326023
178,0.021354726801623425
179,0.02054817040874643
180,0.01971926587871803
181,0.018875072855788183
182,0.01802207903865216
183,0.017166201744631765
184,0.016312791447125358
185,0.015466638701297358
186,0.014631990180956567
187,0.013812567268087883
188,0.013011589806347063
189,0.012231801811470683
190,0.011475499957729368
191,0.010744565034835729
192,0.010040492267476636
193,0.009364423491564411
194,0.008717179635116867
195,0.008099291079702114
196,0.007511028439379647
197,0.006952431914683893
198,0.006423338462961281
199,0.005923408139215824
200,0.005452148376076188
201,0.0050089363285295285
202,0.004593039673824628
203,0.004203635448740833
204,0.003839827255724515
205,0.003500660730159033
206,0.003185137456686471
207,0.002892227527642538
208,0.0026208805106408273
209,0.0023700353028204
210,0.0021386288550954147
211,0.0019256036025139533
212,0.001729914117692244
213,0.0015505328270060126
214,0.0013864547468581678
215,0.0012367016627720662
216,0.001100325542911007
217,0.0009764112410777237
218,0.000864078780192401
219,0.0007624850300263775
220,0.0006708248857420496
221,0.0005883321230243099
222,0.0005142797976513958
223,0.0004479803071978927
224,0.0003887852103402756
225,0.0003360847277479595
226,0.00028930702851243106
227,0.00024791734994297765
228,0.00021141691738860158
229,0.0001793417440538736
230,0.00015126133365611638
231,0.0001267772783768717
232,0.00010552180738690464
233,8.715629686753545e-05
234,7.136974584223688e-05
235,5.7877252545829316e-05
236,4.641849669514975e-05
237,3.675623497789715e-05
238,2.8674829525926482e-05
239,2.1978811848455404e-05
240,1.649148826285418e-05
241,1.205359672723505e-05
242,8.522015748774203e-06
243,5.7685288191444695e-06
244,3.678648337057666e-06
245,2.1504984187015186e-06
246,1.0937576700176255e-06
247,4.286625744920336e-07
248,8.50699860555082e-08
249,1.57817639512281e-09
