,0
0,1707745.7981624804
1,6624073.331591356
2,4777707.613642459
3,697407.1014642623
4,349307.0016079745
5,1375413.7971328325
6,1027648.5316322191
7,184439.8781965047
8,90262.14254092565
9,310079.89080678637
10,226488.50008777747
11,65170.7207281661
12,37985.437449678204
13,72808.76221684384
14,66554.60423294928
15,25180.107779957256
16,18562.756927558097
17,27435.457223026817
18,22313.420257347363
19,15263.421336812286
20,13028.080064368687
21,14137.836787304072
22,13511.491127936471
23,11919.607410135719
24,11493.625752731727
25,11667.490110455767
26,11841.061614061027
27,11329.02635521836
28,11252.196231834436
29,11327.301184495042
30,11005.778488794622
31,10827.485118476145
32,10488.846423624213
33,10098.447649789632
34,9728.151638099278
35,9197.999048135951
36,8680.601345174859
37,8138.082056829602
38,7548.82769381996
39,6967.225260332101
40,6378.080585619946
41,5800.51531524036
42,5240.033604772706
43,4703.961078654004
44,4196.791806001639
45,3723.4525688686017
46,3289.7234719398784
47,2892.0393643731413
48,2536.454096374386
49,2221.1961080812025
50,1943.8894460774331
51,1706.016137223722
52,1503.0134194336606
53,1333.2399479644328
54,1194.1632419695115
55,1081.6602740170158
56,993.173482972125
57,925.0585904516347
58,873.953388202315
59,836.8142215464123
60,810.5350896315334
61,792.3818128537313
62,779.8365100636747
63,770.7332462218362
64,763.1572481147737
65,755.5649548188676
66,746.72624615344
67,735.6712095549932
68,721.7716706495617
69,704.6182467318527
70,684.0401575933827
71,660.0782180332014
72,632.9206690076245
73,602.9008112441975
74,570.4492342726985
75,536.0673147011589
76,500.2999057883501
77,463.7098115725241
78,426.8560806105906
79,390.2726025504606
80,354.45755451943023
81,319.85613173528054
82,286.8542559667945
83,255.77351033112308
84,226.86496638649967
85,200.31188848362703
86,176.22969089669388
87,154.66946330860202
88,135.62421305644926
89,119.03401731379603
90,104.79385058951645
91,92.76120527824891
92,82.76382997247713
93,74.60782199335642
94,68.08510626279572
95,62.98059829058573
96,59.07860676956912
97,56.16857662872974
98,54.04988800602627
99,52.535778121329415
100,51.456443827474025
101,50.66113185402501
102,50.01951329872303
103,49.422257195310756
104,48.78089430782558
105,48.0271677315981
106,47.111841684468985
107,46.003152502862726
108,44.68498524700725
109,43.154835909864296
110,41.421690306130735
111,39.50386592465079
112,37.42689162026211
113,35.221488010089
114,32.921683268260495
115,30.563106749315722
116,28.18148270499172
117,25.811339918801202
118,23.48494555730308
119,21.23146276582882
120,19.07632628033947
121,17.040823767354265
122,15.141867675293655
123,13.391937787173756
124,11.799172846435377
125,10.367588422361719
126,9.09739676152806
127,7.985405278613958
128,7.025470716559561
129,6.208987376973608
130,5.525389891052332
131,4.9626529356349165
132,4.507772887748046
133,4.1472189630729694
134,3.867343975693048
135,3.6547474831989097
136,3.4965865119812714
137,3.3808313436222672
138,3.296465878298666
139,3.2336338641998568
140,3.183733763770644
141,3.1394662140094916
142,3.0948389378924563
143,3.04513458169251
144,2.986847320336767
145,2.917594208124405
146,2.836007190723196
147,2.7416114634568967
148,2.6346954950896837
149,2.5161775658760055
150,2.3874731191718315
151,2.2503666301419862
152,2.1068910706173245
153,1.9592174204785195
154,1.8095560618251294
155,1.6600713042176234
156,1.5128097442766104
157,1.36964266798257
158,1.2322222668119052
159,1.101951065737348
160,0.9799636528874767
161,0.8671195592667442
162,0.7640059607418062
163,0.6709487602238016
164,0.5880305517874954
165,0.5151139643787029
166,0.4518689244115721
167,0.3978024568815658
168,0.35228975604285806
169,0.3146053917948912
170,0.283953669307757
171,0.25949732023241145
172,0.24038386775207493
173,0.22576916921456885
174,0.21483779443111517
175,0.20682004109718066
176,0.20100551830072355
177,0.1967533426594787
178,0.19349908803707544
179,0.19075870852905846
180,0.18812971558514846
181,0.18528993440630953
182,0.18199419318872267
183,0.1780693127698394
184,0.17340776539032893
185,0.1679603613683714
186,0.16172830332206434
187,0.15475492100245597
188,0.14711736759339356
189,0.13891852219621065
190,0.13027930471557103
191,0.12133156993184624
192,0.11221170844681383
193,0.10305504451349357
194,0.0939910854181416
195,0.08513964480045189
196,0.07660783361792833
197,0.06848788776297804
198,0.060855780829705663
199,0.05377055426894123
200,0.04727428508618442
201,0.04139260314454707
202,0.03613566574585905
203,0.03149949612162789
204,0.02746759435367141
205,0.024012733615334236
206,0.02109886101057476
207,0.018683030224607294
208,0.016717302235999265
209,0.015150560053045853
210,0.013930193441274191
211,0.013003619562900692
212,0.01231961506023338
213,0.01182944414214715
214,0.011487775486455493
215,0.01125338811046292
216,0.011089672694837183
217,0.010964940121642147
218,0.010852553194944103
219,0.010730900671970578
220,0.01058323489546606
221,0.010397395553447847
222,0.010165442491210847
223,0.009883220163295348
224,0.009549875348024761
225,0.00916734826855789
226,0.008739855383122469
227,0.008273379933408043
228,0.007775183977186989
229,0.007253353173861249
230,0.0067163831267568475
231,0.006172813686301515
232,0.005630915348052434
233,0.005098429788822745
234,0.004582364711835346
235,0.0040888415448739335
236,0.0036229931694843898
237,0.0031889077616101824
238,0.002789613989931772
239,0.00242710223902301
240,0.002102376181979393
241,0.0018155289003232433
242,0.0015658378125483208
243,0.0013518728982419015
244,0.0011716130642257516
245,0.0010225659630785366
246,0.000901887115015515
247,0.0008064947744267359
248,0.0007331775982949984
249,0.0006786927932298514
250,0.000639853022063458
251,0.0006136009238715268
252,0.0005970706304551376
253,0.0005876361376235539
254,0.0005829468045066288
255,0.0005809506045472146
256,0.000579906035981792
257,0.0005783838182116807
258,0.0005752596558823708
259,0.0005696994485269447
260,0.0005611383657348479
261,0.0005492552016433672
262,0.0005339433751725409
263,0.0005152798604358966
264,0.0004934932226608735
265,0.00046893180506668575
266,0.00044203296887335153
267,0.00041329413726468034
268,0.00038324624089261516
269,0.00035243001187151846
270,0.00032137542948912357
271,0.00029058448734545217
272,0.0002605173309422615
273,0.00023158170881415474
274,0.00020412559030888455
275,0.00017843272948805944
276,0.00015472089752610607
277,0.00013314246478665637
278,0.0001137869875801889
279,9.668544217084074e-05
280,8.181574846344297e-05
281,6.91092363364898e-05
282,5.8457726890615014e-05
283,4.9720927420365824e-05
284,4.273387070596879e-05
285,3.731416477414928e-05
286,3.3268856902135546e-05
287,3.0400754054332735e-05
288,2.8514079786712276e-05
289,2.741938397743393e-05
290,2.6937655612485623e-05
291,2.690361962653931e-05
292,2.7168225938567492e-05
293,2.7600362107194076e-05
294,2.808784010482901e-05
295,2.8537722853633207e-05
296,2.8876067111716086e-05
297,2.9047166635848276e-05
298,2.9012383272353226e-05
299,2.8748654264498796e-05
300,2.8246761999056735e-05
301,2.750944792181964e-05
302,2.6549446245055508e-05
303,2.5387505243723574e-05
304,2.4050455354335254e-05
305,2.256937399616743e-05
306,2.0977887475681634e-05
307,1.931064094595758e-05
308,1.7601958224672254e-05
309,1.5884704787444415e-05
310,1.4189359465149876e-05
311,1.2543293453987081e-05
312,1.0970249335856552e-05
313,9.49000788103005e-06
314,8.118226513864624e-06
315,6.866430452306949e-06
316,5.742135548242322e-06
317,4.7490808676720064e-06
318,3.887548736702939e-06
319,3.154750447903476e-06
320,2.5452568273021114e-06
321,2.0514543813965336e-06
322,1.66400960391333e-06
323,1.3723261643172613e-06
324,1.1649819964265618e-06
325,1.03013568183985e-06
326,9.558938880160905e-07
327,9.306339304460121e-07
328,9.432776428563994e-07
329,9.835147858627824e-07
330,1.0419759050306343e-06
331,1.1103561634029369e-06
332,1.1814928699838134e-06
333,1.249400506414533e-06
334,1.309267777499512e-06
335,1.3574217761769258e-06
336,1.3912646282532304e-06
337,1.409188117029725e-06
338,1.4104716719309796e-06
339,1.3951689309954496e-06
340,1.363987688574042e-06
341,1.3181676161155842e-06
342,1.2593596211696312e-06
343,1.189510146409889e-06
344,1.110753120675545e-06
345,1.0253116779768146e-06
346,9.354112100457002e-07
347,8.432047472473059e-07
348,7.50711180025343e-07
349,6.59766389105032e-07
350,5.719869465570238e-07
351,4.887457344393553e-07
352,4.1115857224438557e-07
353,3.400807162823316e-07
354,2.7611198186172636e-07
355,2.1960913948460004e-07
356,1.7070420502141026e-07
357,1.2932726825565233e-07
358,9.523252711418628e-08
359,6.802630958535616e-08
360,4.7195958835510865e-08
361,3.213858215667109e-08
362,2.2188815090862235e-08
363,1.6644878253480044e-08
364,1.4792381569650459e-08
365,1.5925444990516624e-08
366,1.9364862963167084e-08
367,2.4473156390314443e-08
368,3.0666472639051534e-08
369,3.74233975752869e-08
370,4.4290817874381716e-08
371,5.088706162004186e-08
372,5.690256782431291e-08
373,6.209840511250952e-08
374,6.630295470988479e-08
375,6.940711685943235e-08
376,7.135835061733431e-08
377,7.21539059334031e-08
378,7.183353706308182e-08
379,7.047197253529092e-08
380,6.81714250327925e-08
381,6.505432456616056e-08
382,6.125646781485194e-08
383,5.692074137031433e-08
384,5.2191501231924065e-08
385,4.720971186200629e-08
386,4.2108861508793893e-08
387,3.701168077574479e-08
388,3.2027652419053254e-08
389,2.725127026814711e-08
390,2.2761000917359553e-08
391,1.8618886044041716e-08
392,1.4870701919855733e-08
393,1.1546595179989794e-08
394,8.66212837569158e-09
395,6.2196079397836e-09
396,4.209664977716798e-09
397,2.612967731074889e-09
398,1.4020172800499608e-09
